#  R_hMpc M_hMsun sigma
3.228636886366929165e-02 6.812920690579617310e+10 2.346736054444268582e+00
3.314347590575678765e-02 7.370040586690028381e+10 2.333686330619250793e+00
3.402333658993697552e-02 7.972718414961801147e+10 2.320663936883272882e+00
3.492655495771579410e-02 8.624679630538966370e+10 2.307672194506759755e+00
3.585375108610420331e-02 9.329954333999908447e+10 2.294710341754863769e+00
3.680556151331308701e-02 1.009290218343844147e+11 2.281770826958154696e+00
3.778263967574909538e-02 1.091823934370580902e+11 2.269243249707025623e+00
3.878565635661156835e-02 1.181106763940060272e+11 2.256274248030115004e+00
3.981530014639821785e-02 1.277690609181567383e+11 2.243117425615971605e+00
4.087227791563587120e-02 1.382172503478787537e+11 2.223675631116774021e+00
4.195731530016098831e-02 1.495198302033806458e+11 2.215765186835553457e+00
4.307115719928272107e-02 1.617466674223338928e+11 2.200772692257064289e+00
4.421456828717076903e-02 1.749733422425965881e+11 2.188589862858921986e+00
4.538833353781920182e-02 1.892816154017243958e+11 2.177265723064371272e+00
4.659325876394636301e-02 2.047599335412608643e+11 2.163749458479524268e+00
4.783017117020092052e-02 2.215039759399662170e+11 2.151201992390170847e+00
4.909991992105414149e-02 2.396172459556224365e+11 2.138607972187383854e+00
5.040337672376766359e-02 2.592117108314057617e+11 2.125983386988926416e+00
5.174143642683767808e-02 2.804084938218017578e+11 2.113553520023147225e+00
5.311501763432580070e-02 3.033386229164340210e+11 2.100869042612941051e+00
5.452506333649859149e-02 3.281438407900479126e+11 2.088244147840356835e+00
5.597254155720886998e-02 3.549774809853618164e+11 2.075604303014506158e+00
5.745844601846290811e-02 3.840054157449074707e+11 2.062985115438006112e+00
5.898379682262986506e-02 4.154070813508869019e+11 2.050406306574191984e+00
6.054964115276208897e-02 4.493765873111926880e+11 2.037820722141051366e+00
6.215705399150663751e-02 4.861239162480231934e+11 2.025257480724957482e+00
6.380713885910170580e-02 5.258762219062070312e+11 2.012703422931450881e+00
6.550102857096497255e-02 5.688792333048914795e+11 2.000172328576415026e+00
6.723988601539324095e-02 6.153987737123446045e+11 1.987674504776748563e+00
6.902490495190811981e-02 6.657224038334412842e+11 1.975207163327690418e+00
7.085731083079511994e-02 7.201611993671839600e+11 1.962758993286380926e+00
7.273836163439902081e-02 7.790516739222401123e+11 1.950326678125429591e+00
7.466934874075351058e-02 8.427578591770219727e+11 1.937910743320268692e+00
7.665159781013723694e-02 9.116735551428001709e+11 1.925514120796304240e+00
7.868646969516533696e-02 9.862247644398743896e+11 1.913234207428135214e+00
8.077536137504147395e-02 1.066872325634295532e+12 1.900709859384621003e+00
8.291970691461118814e-02 1.154114761913103271e+12 1.888414267312072958e+00
8.512097844887524245e-02 1.248491362707177490e+12 1.876149221233200048e+00
8.738068719363922821e-02 1.350585517310787842e+12 1.863894963224200785e+00
8.970038448299252898e-02 1.461028321104591064e+12 1.851678562360330904e+00
9.208166283432929478e-02 1.580502476673971924e+12 1.839464194736611935e+00
9.452615704164295252e-02 1.709746513937519775e+12 1.827276187320553191e+00
9.703554529784380600e-02 1.849559355372339111e+12 1.815119996443485650e+00
9.961155034687149690e-02 2.000805254556205322e+12 1.802987351767072255e+00
1.022559406663920978e-01 2.164419138554128174e+12 1.790883708271302055e+00
1.049705316818924095e-01 2.341412387173329590e+12 1.778797857153771922e+00
1.077571870130052262e-01 2.532879084811146973e+12 1.766739632454568998e+00
1.106178197529203294e-01 2.740002783541624512e+12 1.754710405668399309e+00
1.135543937817601323e-01 2.964063819246867676e+12 1.742705412923973851e+00
1.165689251148219752e-01 3.206447226017886230e+12 1.730726366059437416e+00
1.196634832866117215e-01 3.468651297747753906e+12 1.718778916257015954e+00
1.228401927716193942e-01 3.752296849840636230e+12 1.706853901789804118e+00
1.261012344428126819e-01 4.059137238288022949e+12 1.694956007345599369e+00
1.294488470688482384e-01 4.391069198044995605e+12 1.683084171162511966e+00
1.328853288510305486e-01 4.750144567704163086e+12 1.671240477021625148e+00
1.364130390010715177e-01 5.138582972943206055e+12 1.659424238863847600e+00
1.400343993607353066e-01 5.558785547148910156e+12 1.647635771120554704e+00
1.437518960644801058e-01 6.013349774031784180e+12 1.635874459197705466e+00
1.475680812462377978e-01 6.505085543980868164e+12 1.624142804323213785e+00
1.514855747915034578e-01 7.037032523411161133e+12 1.612434112084461413e+00
1.555070661359380935e-01 7.612478944472446289e+12 1.600761940376587811e+00
1.596353161117185504e-01 8.234981931268036133e+12 1.589115066812183619e+00
1.638731588429022668e-01 8.908389488230044922e+12 1.577496376621981833e+00
1.682235036911092496e-01 9.636864286572599609e+12 1.565905545554492795e+00
1.726893372528552351e-01 1.042490939585873438e+13 1.554373572184524877e+00
1.772737254099080728e-01 1.127739611974090430e+13 1.542812303663845475e+00
1.819798154340760143e-01 1.219959410794200195e+13 1.531309641515685938e+00
1.868108381478703894e-01 1.319720393061375586e+13 1.519836905486890100e+00
1.917701101425288157e-01 1.427639231643157617e+13 1.508393827798983677e+00
1.968610360549195581e-01 1.544383027224980469e+13 1.496981023040442116e+00
2.020871109048906766e-01 1.670673431995429688e+13 1.485597844316025817e+00
2.074519224946698437e-01 1.807291110541828516e+13 1.474244298217136206e+00
2.129591538719603494e-01 1.955080565531167969e+13 1.462921257283282372e+00
2.186125858584246351e-01 2.114955358006338672e+13 1.451628142582273240e+00
2.244160996452927159e-01 2.287903754566992578e+13 1.440366385520418513e+00
2.303736794578753744e-01 2.474994836343048047e+13 1.429132188241728496e+00
2.364894152908120495e-01 2.677385107523489062e+13 1.417932555179884702e+00
2.427675057159326133e-01 2.896325644291160547e+13 1.406764525955363165e+00
2.492122607646579946e-01 3.133169828354623438e+13 1.395631176490181646e+00
2.558281048869213703e-01 3.389381712882035938e+13 1.384525804222777046e+00
2.626195799886391069e-01 3.666545072551025000e+13 1.373451830585571187e+00
2.695913485498169782e-01 3.966373193657477344e+13 1.362409386313126358e+00
2.767481968254348335e-01 4.290719464800930469e+13 1.351399138403524880e+00
2.840950381313029904e-01 4.641588833612780469e+13 1.340421286599085660e+00
2.916369162171492668e-01 5.021150200347200781e+13 1.329475664786566425e+00
2.993790087292519386e-01 5.431749824945825000e+13 1.318563973252526500e+00
3.073266307649948348e-01 5.875925830451942969e+13 1.307681487040200263e+00
3.154852385217843946e-01 6.356423892427087500e+13 1.296835423313192681e+00
3.238604330428366818e-01 6.876214211354381250e+13 1.286022174150352138e+00
3.324579640624020782e-01 7.438509872943368750e+13 1.275245096789218824e+00
3.412837339530695457e-01 8.046786709830765625e+13 1.264498258977019729e+00
3.503438017778615632e-01 8.704804787452368750e+13 1.253784978506411685e+00
3.596443874498975735e-01 9.416631646900854688e+13 1.243106198934381013e+00
3.691918760024868740e-01 1.018666744844564219e+14 1.232461494321960060e+00
3.789928219725768876e-01 1.101967217113916250e+14 1.221851356881088257e+00
3.890539539005727354e-01 1.192079503664453750e+14 1.211275989035544898e+00
3.993821789496089236e-01 1.289560633916742500e+14 1.200731642794497400e+00
4.099845876474524919e-01 1.395013187824960469e+14 1.190229621747171285e+00
4.208684587542896316e-01 1.509089020727044062e+14 1.179758049685267096e+00
4.320412642597342701e-01 1.632493292790764062e+14 1.169317290650068841e+00
4.435106745124953731e-01 1.765988827963820312e+14 1.158920392972047742e+00
4.552845634862225377e-01 1.910400829372817812e+14 1.148547029438699019e+00
4.673710141851393218e-01 2.066621980319300312e+14 1.138217936574744460e+00
4.797783241931847797e-01 2.235617962404776250e+14 1.127924831579378173e+00
4.925150113704677146e-01 2.418433424895002188e+14 1.117676350281203268e+00
5.055898197009410788e-01 2.616198442223105938e+14 1.107453156283269236e+00
5.190117252953185822e-01 2.830135499548740625e+14 1.097272649069307437e+00
5.327899425533508815e-01 3.061567049554479375e+14 1.087125565474858391e+00
5.469339304896884135e-01 3.311923687191748750e+14 1.077027864186993256e+00
5.614533992276794505e-01 3.582752992908627500e+14 1.066942550602604012e+00
5.763583166655621426e-01 3.875729099023955000e+14 1.056907376451392544e+00
5.916589153196164519e-01 4.192663038382152500e+14 1.046914206670737535e+00
6.073656993489887634e-01 4.535513939259255625e+14 1.036951448904337214e+00
6.234894517670004355e-01 4.906401135721309375e+14 1.027033424620047430e+00
6.400412418438993223e-01 5.307617268295510625e+14 1.017148004867545641e+00
6.570324327061255465e-01 5.741642455935720000e+14 1.007303938276434385e+00
6.744746891373212261e-01 6.211159626886648750e+14 9.974982723371441651e-01
6.923799855864334329e-01 6.719071103214423750e+14 9.877316645669642625e-01
7.107606143884033223e-01 7.268516541520693750e+14 9.780060016411897816e-01
7.296291942030951327e-01 7.862892340741135000e+14 9.683170034432744266e-01
7.489986786782544259e-01 8.505872636997665000e+14 9.586708832370387512e-01
7.688823653424355919e-01 9.201432015283848750e+14 9.490626949721935324e-01
7.892939047340159497e-01 9.953870078376245000e+14 9.394968691027320018e-01
8.102473097725593210e-01 1.076783802484442000e+15 9.299703663382931085e-01
8.317569653789531614e-01 1.164836740045129000e+15 9.204842687627633468e-01
8.538376383509398426e-01 1.260090120067128250e+15 9.110383616559711850e-01
8.765044875008132230e-01 1.363132751658637750e+15 9.016347305656382538e-01
8.997730740622341683e-01 1.474601593214191750e+15 8.922721990378196244e-01
9.236593723733225181e-01 1.595185689775255250e+15 8.829521325035997181e-01
9.481797808433549690e-01 1.725630432364621250e+15 8.736748404176294391e-01
9.733511332105866387e-01 1.866742165623646750e+15 8.644398407780126137e-01
9.991907100989431134e-01 2.019393172234538250e+15 8.552472184237263075e-01
1.025716250881509195e+00 2.184527064938886750e+15 8.460973897583966563e-01
1.052945965858947064e+00 2.363164619483149000e+15 8.369908169448847524e-01
1.080898548761227040e+00 2.556410084547592500e+15 8.279273177430470643e-01
1.109593189581239425e+00 2.765458007663460500e+15 8.189077901888756061e-01
1.139049587749092929e+00 2.991600619312758500e+15 8.099325590722024071e-01
1.169287965656160999e+00 3.236235820855609500e+15 8.010030291424889981e-01
1.200329082538145853e+00 3.500875825662480500e+15 7.921168513987242310e-01
1.232194248726703467e+00 3.787156506866572000e+15 7.832768531035961823e-01
1.264905340279392831e+00 4.096847509519342500e+15 7.744822364941000847e-01
1.298484813998021403e+00 4.431863189657752500e+15 7.657327555945779851e-01
1.332955722845679203e+00 4.794274447902956000e+15 7.570292026288298892e-01
1.368341731773040637e+00 5.186321530739806000e+15 7.483718892707630355e-01
1.404667133964817571e+00 5.610427878608516000e+15 7.397601308329735392e-01
1.441956867517508512e+00 6.069215106410440000e+15 7.311980511451677822e-01
1.480236532559879858e+00 6.565519209029829000e+15 7.226826354733401070e-01
1.519532408827956482e+00 7.102408092046368000e+15 7.142150970391603071e-01
1.559871473706577527e+00 7.683200536004505000e+15 7.057958551127979652e-01
1.601281420749887996e+00 8.311486711467117000e+15 6.974249066055276947e-01
1.643790678693507923e+00 8.991150371667689000e+15 6.891018133458332029e-01
1.687428430971417592e+00 9.726392859944846000e+15 6.808285934389147753e-01
1.732224635750944985e+00 1.052175908036104600e+16 6.726042478099628630e-01
1.778210046499635322e+00 1.138216559204329600e+16 6.644296462923362512e-01
1.825416233098111407e+00 1.231293100091103000e+16 6.563054788995442701e-01
1.873875603513401877e+00 1.331980883665738200e+16 6.482319542280917668e-01
1.923621426047646965e+00 1.440902311821357400e+16 6.402095551255573280e-01
1.974687852177441361e+00 1.558730682754424200e+16 6.322383670836607683e-01
2.027109939999478527e+00 1.686194352959925400e+16 6.243181072259581521e-01
2.080923678298620683e+00 1.824081239569646000e+16 6.164494816176799841e-01
2.136166011254910568e+00 1.973243690864754800e+16 6.086322311356993087e-01
2.192874863806454133e+00 2.134603755069698000e+16 6.008671041446738137e-01
2.251089167685642600e+00 2.309158879996622400e+16 5.931546036530775945e-01
2.310848888146537217e+00 2.497988078772555600e+16 5.854950769248882247e-01
2.372195051401806420e+00 2.702258599762936000e+16 5.778887389514095752e-01
2.435169772788006171e+00 2.923233141921498800e+16 5.703357074521225867e-01
2.499816285678585270e+00 3.162277660168378000e+16 5.628359675762236725e-01
