#  R_hMpc M_hMsun sigma
2.131518309024776556e-02 4.251224659485578156e+10 1.939133213740731776e+00
2.188103778908923047e-02 4.598864379394481659e+10 1.929858538351890473e+00
2.246191424677955462e-02 4.974931995859896088e+10 1.923212040951533197e+00
2.305821124632675967e-02 5.381752172193701935e+10 1.913188867448595509e+00
2.367033815724137527e-02 5.821839668766254425e+10 1.903156520471039004e+00
2.429871521657658504e-02 6.297914888006574249e+10 1.905303525835291278e+00
2.494377381742909211e-02 6.812920690579618073e+10 1.883102900738541807e+00
2.560595680509896582e-02 7.370040586690026855e+10 1.873101750880418637e+00
2.628571878111155349e-02 7.972718414961802673e+10 1.863124434878644653e+00
2.698352641531021057e-02 8.624679630538963318e+10 1.857893789425936859e+00
2.769985876623435803e-02 9.329954333999906921e+10 1.843233732658410284e+00
2.843520761000243799e-02 1.009290218343843994e+11 1.833297070574946508e+00
2.919007777792578459e-02 1.091823934370581055e+11 1.823351025686821947e+00
2.996498750308521433e-02 1.181106763940060425e+11 1.813394886479893886e+00
3.076046877610811789e-02 1.277690609181567535e+11 1.803436898671099131e+00
3.157706771039033022e-02 1.382172503478787231e+11 1.793484725198266849e+00
3.241534491701372755e-02 1.495198302033806152e+11 1.783543899422191270e+00
3.327587588961659210e-02 1.617466674223338928e+11 1.773620552155899421e+00
3.415925139948117889e-02 1.749733422425965881e+11 1.763718409685996358e+00
3.506607790110979894e-02 1.892816154017243652e+11 1.753839796852821875e+00
3.599697794856762667e-02 2.047599335412608948e+11 1.743983406022751703e+00
3.695259062287810370e-02 2.215039759399661865e+11 1.734142658198887466e+00
3.793357197076469012e-02 2.396172459556224060e+11 1.724581791330073610e+00
3.894059545503954223e-02 2.592117108314056396e+11 1.714749179255367961e+00
3.997435241694900082e-02 2.804084938218016968e+11 1.704735302649156514e+00
4.103555255079276154e-02 3.033386229164340210e+11 1.690230987254201178e+00
4.212492439114281367e-02 3.281438407900477905e+11 1.681687173545337588e+00
4.324321581299670619e-02 3.549774809853618164e+11 1.672630328743409667e+00
4.439119454520825542e-02 3.840054157449075317e+11 1.663336916467091919e+00
4.556964869754832198e-02 4.154070813508867798e+11 1.653916396292729241e+00
4.677938730175762450e-02 4.493765873111926270e+11 1.644416581658086018e+00
4.802124086696275829e-02 4.861239162480232544e+11 1.634865936656010321e+00
4.929606194983680162e-02 5.258762219062070312e+11 1.625281956647130377e+00
5.060472573989627243e-02 5.688792333048914795e+11 1.615676503665744557e+00
5.194813066033556609e-02 6.153987737123443604e+11 1.606216568515715037e+00
5.332719898481220328e-02 6.657224038334412842e+11 1.596567314657900472e+00
5.474287747060554987e-02 7.201611993671839600e+11 1.586967881493301036e+00
5.619613800858407060e-02 7.790516739222402344e+11 1.577357146453921777e+00
5.768797829042752318e-02 8.427578591770218506e+11 1.567761306173875546e+00
5.921942249356167143e-02 9.116735551428002930e+11 1.558190764949468621e+00
6.079152198427590498e-02 9.862247644398741455e+11 1.548623292662156814e+00
6.240535603950692067e-02 1.066872325634295532e+12 1.539067714485442995e+00
6.406203258778324361e-02 1.154114761913103027e+12 1.529520271779924112e+00
6.576268896983969436e-02 1.248491362707177490e+12 1.519992009772950681e+00
6.750849271942410690e-02 1.350585517310787354e+12 1.510489417102192533e+00
6.930064236483196582e-02 1.461028321104591309e+12 1.501008808797262617e+00
7.114036825171926592e-02 1.580502476673971436e+12 1.491541869146462140e+00
7.302893338775909293e-02 1.709746513937519531e+12 1.482087078536864500e+00
7.496763430972067099e-02 1.849559355372339600e+12 1.472644718034589406e+00
7.695780197356737184e-02 2.000805254556204834e+12 1.463219098063969215e+00
7.900080266818387820e-02 2.164419138554127930e+12 1.453758507605864336e+00
8.109803895335991608e-02 2.341412387173329590e+12 1.444361190517805760e+00
8.325095062267519330e-02 2.532879084811147949e+12 1.435007232975854530e+00
8.546101569194558545e-02 2.740002783541624512e+12 1.425680127533126784e+00
8.772975141390970677e-02 2.964063819246867676e+12 1.416377438897903573e+00
9.005871531985269740e-02 3.206447226017885254e+12 1.407072975293442108e+00
9.244950628888172484e-02 3.468651297747753906e+12 1.397784736320142107e+00
9.490376564558744565e-02 3.752296849840635254e+12 1.388517434646613369e+00
9.742317828684572689e-02 4.059137238288021484e+12 1.379274485596404531e+00
1.000094738385317317e-01 4.391069198044996582e+12 1.370048241101379016e+00
1.026644278429421492e-01 4.750144567704161133e+12 1.360843864299710493e+00
1.053898629777394874e-01 5.138582972943205078e+12 1.351653544064614243e+00
1.081876503072555923e-01 5.558785547148909180e+12 1.342489330181625418e+00
1.110597105670140805e-01 6.013349774031784180e+12 1.333337962756210304e+00
1.140080154823526065e-01 6.505085543980870117e+12 1.324209301534412964e+00
1.170345891220505030e-01 7.037032523411159180e+12 1.315100385676982064e+00
1.201415092878918567e-01 7.612478944472445312e+12 1.306014462583282798e+00
1.233309089411166459e-01 8.234981931268032227e+12 1.296947712866041158e+00
1.266049776667401150e-01 8.908389488230044922e+12 1.287900846115655806e+00
1.299659631767458579e-01 9.636864286572599609e+12 1.278873731016974880e+00
1.334161728531837732e-01 1.042490939585873438e+13 1.269868372177374027e+00
1.369579753322325288e-01 1.127739611974090430e+13 1.260882776381444303e+00
1.405938021303149987e-01 1.219959410794199805e+13 1.251917345074954113e+00
1.443261493133811135e-01 1.319720393061375586e+13 1.242976221647377422e+00
1.481575792105061795e-01 1.427639231643157227e+13 1.234055554955033385e+00
1.520907221729796421e-01 1.544383027224980469e+13 1.225155309426837480e+00
1.561282783800922169e-01 1.670673431995429492e+13 1.216277377011019789e+00
1.602730196928620066e-01 1.807291110541828516e+13 1.207421486133240185e+00
1.645277915569709482e-01 1.955080565531168359e+13 1.198586940184128036e+00
1.688955149562184066e-01 2.114955358006337891e+13 1.189773586897236113e+00
1.733791884178340903e-01 2.287903754566992188e+13 1.180983110741432807e+00
1.779818900710250507e-01 2.474994836343048047e+13 1.172213974529308533e+00
1.827067797601711341e-01 2.677385107523487891e+13 1.163468217014924644e+00
1.875571012141204197e-01 2.896325644291160547e+13 1.154745021480929612e+00
1.925361842730714534e-01 3.133169828354623438e+13 1.146044231186049034e+00
1.976474471745741923e-01 3.389381712882036328e+13 1.137366489800182068e+00
2.028943989002162940e-01 3.666545072551024219e+13 1.128711773172033306e+00
2.082806415846072123e-01 3.966373193657477344e+13 1.120078771423157260e+00
2.138098729883142202e-01 4.290719464800930469e+13 1.111469189398122781e+00
2.194858890364470017e-01 4.641588833612781250e+13 1.102882655389289868e+00
2.253125864246336707e-01 5.021150200347199219e+13 1.094319859731794020e+00
2.312939652941791158e-01 5.431749824945825781e+13 1.085778130920808104e+00
2.374341319782394821e-01 5.875925830451943750e+13 1.077262719845276884e+00
2.437373018208996156e-01 6.356423892427088281e+13 1.068771351708638795e+00
2.502078020710896133e-01 6.876214211354380469e+13 1.060306284834398927e+00
2.568500748533252276e-01 7.438509872943367188e+13 1.051862416303076309e+00
2.636686802173124344e-01 8.046786709830764062e+13 1.043442775328545569e+00
2.706682992685114919e-01 8.704804787452368750e+13 1.035047000658164240e+00
2.778537373818057987e-01 9.416631646900854688e+13 1.026675711312954542e+00
2.852299275004865908e-01 1.018666744844563906e+14 1.018329161548644723e+00
2.928019335228133624e-01 1.101967217113915781e+14 1.010007135689137581e+00
3.005749537784805359e-01 1.192079503664453594e+14 1.001708431037763525e+00
3.085543245973700333e-01 1.289560633916742500e+14 9.934370089545873084e-01
3.167455239730466166e-01 1.395013187824960156e+14 9.851906293421118788e-01
3.251541753235083210e-01 1.509089020727044062e+14 9.769692993066849684e-01
3.337860513517705296e-01 1.632493292790764062e+14 9.687755486721990605e-01
3.426470780089398427e-01 1.765988827963820312e+14 9.606049643754390743e-01
3.517433385624963993e-01 1.910400829372817500e+14 9.524595754680890147e-01
3.610810777725732557e-01 2.066621980319300312e+14 9.443406904983578931e-01
3.706667061791067974e-01 2.235617962404775312e+14 9.362477342077434317e-01
3.805068045027988899e-01 2.418433424895002188e+14 9.281811500439381968e-01
3.906081281629071866e-01 2.616198442223107188e+14 9.201409038853022304e-01
4.009776119149734419e-01 2.830135499548740625e+14 9.121243013171907998e-01
4.116223746116695614e-01 3.061567049554480625e+14 9.041398878599288258e-01
4.225497240900261686e-01 3.311923687191748125e+14 8.961754422603797066e-01
4.337671621884064410e-01 3.582752992908626875e+14 8.882409596251226169e-01
4.452823898966656313e-01 3.875729099023955000e+14 8.803302758865134692e-01
4.571033126430278370e-01 4.192663038382151875e+14 8.724502792395020245e-01
4.692380457213187750e-01 4.535513939259255000e+14 8.645975653718385168e-01
4.816949198622716977e-01 4.906401135721308125e+14 8.567721098751449604e-01
4.944824869527386091e-01 5.307617268295510000e+14 8.489809580036278280e-01
5.076095259067243681e-01 5.741642455935718750e+14 8.412088457276719611e-01
5.210850486922834479e-01 6.211159626886646250e+14 8.334692273675048391e-01
5.349183065184134334e-01 6.719071103214423750e+14 8.257550356054015328e-01
5.491187961861868638e-01 7.268516541520691250e+14 8.180689881414655584e-01
5.636962666084922580e-01 7.862892340741131250e+14 8.104113540066651966e-01
5.786607255028539676e-01 8.505872636997663750e+14 8.027825033043007874e-01
5.940224462619223544e-01 9.201432015283848750e+14 7.951825840708679483e-01
6.097919750063592881e-01 9.953870078376248750e+14 7.876117504244621870e-01
6.259801378249576498e-01 1.076783802484442125e+15 7.800697147968363998e-01
6.425980482069586497e-01 1.164836740045129250e+15 7.725590516392807361e-01
6.596571146716803113e-01 1.260090120067128250e+15 7.650735015204294109e-01
6.771690486006904930e-01 1.363132751658637750e+15 7.576192953502681737e-01
6.951458722778944832e-01 1.474601593214191500e+15 7.501950033700764964e-01
7.135999271430694124e-01 1.595185689775255750e+15 7.428007141289789672e-01
7.325438822645048420e-01 1.725630432364621250e+15 7.354361499313608608e-01
7.519907430365612155e-01 1.866742165623646250e+15 7.281027818486910386e-01
7.719538601081284979e-01 2.019393172234538250e+15 7.207995976043058972e-01
7.924469385481088812e-01 2.184527064938885750e+15 7.135279821580410298e-01
8.134840472542096412e-01 2.363164619483150000e+15 7.062862791030303233e-01
8.350796286115169664e-01 2.556410084547592500e+15 6.990753397081040932e-01
8.572485084074784600e-01 2.765458007663460500e+15 6.918950294420449509e-01
8.800059060100889896e-01 2.991600619312757500e+15 6.847467407432658026e-01
9.033674448162875015e-01 3.236235820855607500e+15 6.776301810563812866e-01
9.273491629777215195e-01 3.500875825662481500e+15 6.705457328257530270e-01
9.519675244112542067e-01 3.787156506866571500e+15 6.634937816758834650e-01
9.772394301017590656e-01 4.096847509519343500e+15 6.564740815707522659e-01
1.003182229704977724e+00 4.431863189657751500e+15 6.494866082580814659e-01
1.029813733458400327e+00 4.794274447902956000e+15 6.425317954128137998e-01
1.057152224408333341e+00 5.186321530739803000e+15 6.356097376807946508e-01
1.085216470961572144e+00 5.610427878608513000e+15 6.287206980140741530e-01
1.114025739770279522e+00 6.069215106410441000e+15 6.218649553179517175e-01
1.143599808958911668e+00 6.565519209029829000e+15 6.150431548505405077e-01
1.173958981702290405e+00 7.102408092046365000e+15 6.082553165182247312e-01
1.205124100164130629e+00 7.683200536004505000e+15 6.015019138119791497e-01
1.237116559805585103e+00 8.311486711467117000e+15 5.947829721474654496e-01
1.269958324073649614e+00 8.991150371667688000e+15 5.880984741661391402e-01
1.303671939479500441e+00 9.726392859944846000e+15 5.814484995813883339e-01
1.338280551077106306e+00 1.052175908036104600e+16 5.748334276030170331e-01
1.373807918352762947e+00 1.138216559204329400e+16 5.682535872858864856e-01
1.410278431536446941e+00 1.231293100091102600e+16 5.617094736948304856e-01
1.447717128346177162e+00 1.331980883665738400e+16 5.552013309668687446e-01
1.486149711176897759e+00 1.440902311821356800e+16 5.487293903622333380e-01
1.525602564745680345e+00 1.558730682754424000e+16 5.422941464464642314e-01
1.566102774205335502e+00 1.686194352959925000e+16 5.358955608885702659e-01
1.607678143738903387e+00 1.824081239569646400e+16 5.295337464216877121e-01
1.650357215647771936e+00 1.973243690864754000e+16 5.232088175984981326e-01
1.694169289946513279e+00 2.134603755069698400e+16 5.169210137982513942e-01
1.739144444477921159e+00 2.309158879996622800e+16 5.106709057265160778e-01
1.785313555562032528e+00 2.497988078772555600e+16 5.044586517774382051e-01
1.832708319193330881e+00 2.702258599762936400e+16 4.982848278227206551e-01
1.881361272800652573e+00 2.923233141921498800e+16 4.921497106188114645e-01
1.931305817584771933e+00 3.162277660168379200e+16 4.860532009138816001e-01
