#  R_hMpc M_hMsun sigma
1.740738889570767403e-02 4.021774078964826107e+09 3.935426225233710884e+00
1.786950328428655449e-02 4.350650703075623512e+09 3.916454526748291531e+00
1.834388543510197950e-02 4.706420890017865181e+09 3.896705792861905326e+00
1.883086102074501764e-02 5.091283834470490456e+09 3.876265651587117667e+00
1.933076435944513713e-02 5.507618568096689224e+09 3.855223566180419503e+00
1.984393864458619886e-02 5.957998665536617279e+09 3.833683926229840111e+00
2.037073618031547476e-02 6.445208152968269348e+09 3.811748480690590579e+00
2.091151862340718745e-02 6.972258717575127602e+09 3.734408281264310681e+00
2.146665723154700389e-02 7.542408324301268578e+09 3.716363043272441047e+00
2.203653311820768720e-02 8.159181354973307610e+09 3.698647143325282105e+00
2.262153751429089518e-02 8.826390394279195786e+09 3.685456062455790605e+00
2.322207203671478731e-02 9.548159797274024963e+09 3.666215535648983170e+00
2.383854896413193161e-02 1.032895118409557915e+10 3.646961286625614029e+00
2.447139151996660308e-02 1.117359101948508835e+10 3.627712496509600371e+00
2.512103416296588079e-02 1.208730044759618950e+10 3.608491350319004365e+00
2.578792288546409572e-02 1.307572756651619148e+10 3.589310772966091356e+00
2.647251551956525742e-02 1.414498234200455475e+10 3.570177437193205794e+00
2.717528205145364195e-02 1.530167437626787376e+10 3.551087832938659261e+00
2.789670494404855941e-02 1.655295376523965645e+10 3.532020790627197648e+00
2.863727946822452672e-02 1.790655529692377090e+10 3.512948619140116691e+00
2.939751404282429925e-02 1.937084626401395035e+10 3.493856185436053696e+00
3.017793058369842157e-02 2.095487818634359360e+10 3.474747433990847956e+00
3.097906486201058851e-02 2.266844276288780212e+10 3.455639947681254487e+00
3.180146687205492873e-02 2.452213239918539429e+10 3.436546485013972418e+00
3.264570120883790449e-02 2.652740568433170700e+10 3.417477943857397449e+00
3.351234745568375945e-02 2.869665822228787231e+10 3.398445515116622850e+00
3.440200058212967982e-02 3.104329925535072708e+10 3.379455170704879663e+00
3.531527135238409637e-02 3.358183455343211746e+10 3.360510223010600317e+00
3.625278674462817374e-02 3.632795608152725983e+10 3.341605577365454049e+00
3.721519038144849301e-02 3.929863899965215302e+10 3.323311495811792415e+00
3.820314297169653817e-02 4.251224659485575104e+10 3.304380175476437032e+00
3.921732276407829954e-02 4.598864379394477081e+10 3.285511215979212363e+00
4.025842601278505073e-02 4.974931995859893036e+10 3.266277140899719100e+00
4.132716745548549453e-02 5.381752172193698120e+10 3.239282382906616409e+00
4.242428080400715423e-02 5.821839668766250610e+10 3.222533228798822424e+00
4.355051924804381747e-02 6.297914888006568146e+10 3.204997345331480396e+00
4.470665597223483223e-02 6.812920690579610443e+10 3.187083818381649891e+00
4.589348468697159594e-02 7.370040586690022278e+10 3.168957902294819107e+00
4.711182017329510613e-02 7.972718414961793518e+10 3.150696923871243005e+00
4.836249884225899548e-02 8.624679630538957214e+10 3.132349358585602594e+00
4.964637930914211905e-02 9.329954333999896240e+10 3.113944298819861345e+00
5.096434298290464932e-02 1.009290218343843384e+11 3.095504044954507261e+00
5.231729467129236921e-02 1.091823934370579987e+11 3.077332777351255544e+00
5.370616320200503196e-02 1.181106763940059357e+11 3.058891443170361324e+00
5.513190206035456509e-02 1.277690609181566315e+11 3.040408790278975815e+00
5.659549004385125426e-02 1.382172503478786316e+11 3.021978520508188382e+00
5.809793193416746410e-02 1.495198302033804932e+11 3.003585138317089953e+00
5.964025918693975636e-02 1.617466674223337097e+11 2.985214679579240915e+00
6.122353063988320021e-02 1.749733422425964050e+11 2.966857930285092149e+00
6.284883323970426316e-02 1.892816154017242126e+11 2.948523516763184471e+00
6.451728278831084240e-02 2.047599335412607117e+11 2.930209673099911427e+00
6.623002470883188053e-02 2.215039759399660339e+11 2.911937757841149832e+00
6.798823483197294348e-02 2.396172459556221924e+11 2.893715195614887215e+00
6.979312020324661414e-02 2.592117108314054260e+11 2.875530099192460387e+00
7.164591991163300755e-02 2.804084938218014526e+11 2.857369154464185268e+00
7.354790594023838390e-02 3.033386229164337769e+11 2.839231898651726649e+00
7.550038403953625299e-02 3.281438407900474854e+11 2.821118597051680332e+00
7.750469462379075414e-02 3.549774809853615112e+11 2.802982152706736230e+00
7.956221369127698673e-02 3.840054157449072876e+11 2.784900916727264253e+00
8.167435376893059096e-02 4.154070813508862915e+11 2.766883005887477598e+00
8.384256488207526836e-02 4.493765873111921997e+11 2.748932148009703536e+00
8.606833554989322399e-02 4.861239162480227661e+11 2.731049934381001965e+00
8.835319380732252481e-02 5.258762219062064819e+11 2.713205521127503683e+00
9.069870825408316017e-02 5.688792333048907471e+11 2.695358460284386304e+00
9.310648913155095130e-02 6.153987737123441162e+11 2.677543961984362397e+00
9.557818942821992569e-02 6.657224038334409180e+11 2.659774105277024958e+00
9.811550601451105025e-02 7.201611993671833496e+11 2.642047476783183857e+00
1.007201808077066857e-01 7.790516739222396240e+11 2.624350583353464383e+00
1.033940019678109695e-01 8.427578591770211182e+11 2.606694942076363652e+00
1.061388051251564851e-01 9.116735551427996826e+11 2.589069330331615237e+00
1.089564746405999457e-01 9.862247644398734131e+11 2.571494315252061735e+00
1.118489448991731028e-01 1.066872325634294434e+12 2.553943698695384956e+00
1.148182016380755316e-01 1.154114761913102295e+12 2.536433696447172537e+00
1.178662833099217572e-01 1.248491362707176514e+12 2.518972057278574095e+00
1.209952824821790146e-01 1.350585517310786377e+12 2.501542682641251236e+00
1.242073472737555140e-01 1.461028321104589844e+12 2.484151928640715212e+00
1.275046828297256296e-01 1.580502476673970459e+12 2.466799169571204597e+00
1.308895528352054805e-01 1.709746513937518311e+12 2.449489247725856966e+00
1.343642810694163359e-01 1.849559355372337646e+12 2.432217782513631743e+00
1.379312530010048110e-01 2.000805254556203125e+12 2.414986916870279998e+00
1.415929174257133660e-01 2.164419138554125977e+12 2.397794402639728428e+00
1.453517881475260842e-01 2.341412387173327637e+12 2.380646453901019033e+00
1.492104457044445553e-01 2.532879084811145020e+12 2.363538108784797753e+00
1.531715391400772508e-01 2.740002783541622559e+12 2.346471323259694319e+00
1.572377878222593617e-01 2.964063819246865723e+12 2.329444352151369024e+00
1.614119833099522949e-01 3.206447226017883301e+12 2.312461036900827605e+00
1.656969912697030811e-01 3.468651297747751953e+12 2.295518484184855268e+00
1.700957534429799467e-01 3.752296849840632812e+12 2.278617918961423072e+00
1.746112896657359415e-01 4.059137238288019043e+12 2.261759573419219294e+00
1.792466999415842643e-01 4.391069198044992188e+12 2.244943908741000360e+00
1.840051665700119243e-01 4.750144567704157227e+12 2.228171768603029790e+00
1.888899563310900420e-01 5.138582972943201172e+12 2.211443777360520446e+00
1.939044227281817301e-01 5.558785547148903320e+12 2.194758777757153556e+00
1.990520082901880983e-01 6.013349774031778320e+12 2.178117932946805002e+00
2.043362469349110921e-01 6.505085543980863281e+12 2.161520139922160855e+00
2.097607663951567003e-01 7.037032523411155273e+12 2.144966271755190945e+00
2.153292907092447805e-01 7.612478944472438477e+12 2.128456439402654610e+00
2.210456427776336941e-01 8.234981931268026367e+12 2.111991014255738541e+00
2.269137469874155377e-01 8.908389488230039062e+12 2.095571124910083238e+00
2.329376319064850875e-01 9.636864286572591797e+12 2.079191670723889551e+00
2.391214330492298645e-01 1.042490939585872461e+13 2.062863290159007601e+00
2.454693957156409145e-01 1.127739611974089453e+13 2.046585523135476148e+00
2.519858779057949083e-01 1.219959410794199414e+13 2.030348455613017133e+00
2.586753533117049919e-01 1.319720393061374414e+13 2.014156956504258744e+00
2.655424143885986021e-01 1.427639231643156250e+13 1.998012069606886820e+00
2.725917755077270077e-01 1.544383027224978906e+13 1.981913250555449757e+00
2.798282761928726492e-01 1.670673431995428125e+13 1.965861464842991291e+00
2.872568844427771939e-01 1.807291110541826953e+13 1.949856814176342601e+00
2.948827001417694826e-01 1.955080565531166797e+13 1.933900298185880828e+00
3.027109585609344955e-01 2.114955358006336719e+13 1.917988095795182923e+00
3.107470339522303004e-01 2.287903754566989844e+13 1.902128189264263858e+00
3.189964432380162918e-01 2.474994836343045312e+13 1.886316337120621744e+00
3.274648497985270801e-01 2.677385107523485938e+13 1.870557234419294002e+00
3.361580673598948410e-01 2.896325644291157812e+13 1.854842293362718442e+00
3.450820639853842131e-01 3.133169828354620703e+13 1.839175717886340600e+00
3.542429661725850498e-01 3.389381712882033203e+13 1.823558101204417525e+00
3.636470630593721109e-01 3.666545072551020312e+13 1.807991469119949235e+00
3.733008107415201615e-01 3.966373193657474219e+13 1.792474733662489550e+00
3.832108367049404940e-01 4.290719464800926562e+13 1.777008582291185190e+00
3.933839443755788312e-01 4.641588833612776562e+13 1.761594153153683839e+00
4.038271177900990550e-01 5.021150200347194531e+13 1.746227766447097096e+00
4.145475263905617491e-01 5.431749824945821094e+13 1.730914237130221300e+00
4.255525299463852607e-01 5.875925830451937500e+13 1.715644253594727608e+00
4.368496836069701850e-01 6.356423892427081250e+13 1.700437963047236600e+00
4.484467430884580552e-01 6.876214211354374219e+13 1.685277567682480049e+00
4.603516699981806681e-01 7.438509872943360938e+13 1.670157866769731658e+00
4.725726373004583980e-01 8.046786709830757812e+13 1.655102635647937470e+00
4.851180349275007742e-01 8.704804787452360938e+13 1.640111900405556433e+00
4.979964755392566333e-01 9.416631646900843750e+13 1.625163147955885456e+00
5.112168004361751228e-01 1.018666744844563125e+14 1.610262764008261405e+00
5.247880856289280915e-01 1.101967217113915156e+14 1.595424823641823808e+00
5.387196480692718614e-01 1.192079503664452656e+14 1.580635670503446333e+00
5.530210520463124668e-01 1.289560633916741719e+14 1.565900910074030428e+00
5.677021157525781181e-01 1.395013187824959219e+14 1.551220759072785782e+00
5.827729180244015650e-01 1.509089020727043438e+14 1.536595902104162192e+00
5.982438052612338852e-01 1.632493292790762188e+14 1.522026823582783184e+00
6.141253985286515560e-01 1.765988827963818438e+14 1.507513315727544212e+00
6.304286008499263572e-01 1.910400829372815312e+14 1.493059361632619986e+00
6.471646046911598837e-01 2.066621980319298438e+14 1.478653893969132271e+00
6.643448996451312150e-01 2.235617962404773750e+14 1.464308016960583547e+00
6.819812803191285244e-01 2.418433424895000312e+14 1.450018729045940979e+00
7.000858544321727495e-01 2.616198442223104688e+14 1.435788731112431105e+00
7.186710511272045299e-01 2.830135499548738125e+14 1.421612247002292939e+00
7.377496295039355223e-01 3.061567049554476875e+14 1.407496231765884342e+00
7.573346873782144106e-01 3.311923687191744375e+14 1.393438453860424309e+00
7.774396702739346798e-01 3.582752992908623750e+14 1.379441443355635011e+00
7.980783806536517755e-01 3.875729099023951875e+14 1.365500291831410751e+00
8.192649873942372540e-01 4.192663038382149375e+14 1.351620611699898555e+00
8.410140355140924839e-01 4.535513939259251875e+14 1.337797867452617639e+00
8.633404561585853454e-01 4.906401135721304375e+14 1.324036127585308753e+00
8.862595768505761029e-01 5.307617268295505625e+14 1.310334839198668888e+00
9.097871320130552775e-01 5.741642455935715000e+14 1.296695133352215867e+00
9.339392737711340597e-01 6.211159626886641250e+14 1.283116858109724312e+00
9.587325830407960048e-01 6.719071103214416250e+14 1.269600553382885577e+00
9.841840809120134814e-01 7.268516541520686250e+14 1.256146514107691070e+00
1.010311240334059724e+00 7.862892340741125000e+14 1.242754345780940239e+00
1.037131998111033404e+00 8.505872636997660000e+14 1.229424919080825518e+00
1.064664767215816266e+00 9.201432015283840000e+14 1.216158531916015750e+00
1.092928449430942806e+00 9.953870078376238750e+14 1.202955688129683010e+00
1.121942448325044195e+00 1.076783802484441375e+15 1.189817028182027503e+00
1.151726682573770200e+00 1.164836740045128000e+15 1.176743355545316838e+00
1.182301599634351774e+00 1.260090120067127000e+15 1.163735407364439922e+00
1.213688189783181715e+00 1.363132751658636250e+15 1.150793419634627446e+00
1.245908000526042336e+00 1.474601593214190250e+15 1.137917645353007101e+00
1.278983151390890693e+00 1.595185689775254000e+15 1.125108209710107277e+00
1.312936349113349888e+00 1.725630432364620000e+15 1.112364656036057831e+00
1.347790903225317916e+00 1.866742165623644750e+15 1.099688495837737534e+00
1.383570742057419478e+00 2.019393172234536750e+15 1.087080152972854208e+00
1.420300429166274636e+00 2.184527064938883750e+15 1.074540518419461632e+00
1.458005180197852413e+00 2.363164619483147500e+15 1.062070006365423591e+00
1.496710880198505178e+00 2.556410084547590500e+15 1.049669496963761439e+00
1.536444101385564087e+00 2.765458007663458500e+15 1.037339198438689492e+00
1.577232121389673170e+00 2.991600619312754500e+15 1.025079392025388669e+00
1.619102941981422017e+00 3.236235820855606000e+15 1.012890116849553213e+00
1.662085308295102148e+00 3.500875825662478000e+15 1.000771896885159551e+00
1.706208728562810251e+00 3.787156506866567500e+15 9.887248961698652527e-01
1.751503494372413705e+00 4.096847509519340000e+15 9.767504830990938469e-01
1.798000701463320139e+00 4.431863189657749500e+15 9.648488821185455810e-01
1.845732271074315367e+00 4.794274447902951000e+15 9.530212389152302732e-01
1.894730971858104462e+00 5.186321530739800000e+15 9.412680464346305786e-01
1.945030442377635449e+00 5.610427878608510000e+15 9.295892237101247568e-01
1.996665214199634608e+00 6.069215106410435000e+15 9.179851285620195256e-01
2.049670735601188287e+00 6.565519209029824000e+15 9.064557305458894598e-01
2.104083395905681719e+00 7.102408092046363000e+15 8.950012203312222026e-01
2.159940550464784170e+00 7.683200536004497000e+15 8.836227970557636313e-01
2.217280546303614486e+00 8.311486711467108000e+15 8.723202213439474884e-01
2.276142748446727371e+00 8.991150371667679000e+15 8.610949588347545092e-01
2.336567566942975294e+00 9.726392859944840000e+15 8.499470485096568551e-01
2.398596484607781409e+00 1.052175908036103600e+16 8.388771470808062958e-01
2.462272085501909569e+00 1.138216559204328600e+16 8.278846604571229451e-01
2.527638084166255794e+00 1.231293100091101800e+16 8.169701430389896268e-01
2.594739355632720290e+00 1.331980883665736800e+16 8.061330645802978756e-01
2.663621966231798588e+00 1.440902311821355400e+16 7.953728454879898102e-01
2.734333205218021590e+00 1.558730682754422600e+16 7.846898659478102056e-01
2.806921617234935606e+00 1.686194352959923800e+16 7.740885073314007769e-01
2.881437035641953859e+00 1.824081239569645200e+16 7.635661089492813414e-01
2.957930616725937156e+00 1.973243690864752400e+16 7.531213224275783436e-01
3.036454874820965877e+00 2.134603755069696400e+16 7.427556074440443412e-01
3.117063718360463032e+00 2.309158879996620400e+16 7.324685772124931438e-01
3.199812486886380203e+00 2.497988078772554000e+16 7.222598808446537566e-01
3.284757989040882453e+00 2.702258599762934400e+16 7.121291401362022100e-01
3.371958541566571377e+00 2.923233141921496000e+16 7.020765111220401700e-01
3.461474009342074165e+00 3.162277660168377200e+16 6.921018461614731887e-01
