#  R_hMpc M_hMsun sigma
1.962936905139904195e-02 3.717758065661062717e+09 4.698117287109914386e+00
2.015047040276905788e-02 4.021774078964832783e+09 4.671486390414183454e+00
2.068540544475278367e-02 4.350650703075631142e+09 4.644426616008343167e+00
2.123454142068110020e-02 4.706420890017873764e+09 4.552787538571489989e+00
2.179825532310277966e-02 5.091283834470499992e+09 4.530970677832928395e+00
2.237693415259719293e-02 5.507618568096697807e+09 4.515651322726741412e+00
2.297097518345776745e-02 5.957998665536624908e+09 4.492139131759618209e+00
2.358078623642860874e-02 6.445208152968277931e+09 4.468603210329977315e+00
2.420678595868125046e-02 6.972258717575138092e+09 4.474513470936188675e+00
2.484940411122417078e-02 7.542408324301281929e+09 4.421546214676144615e+00
2.550908186394212560e-02 8.159181354973322868e+09 4.398074059339380781e+00
2.618627209846783113e-02 8.826390394279211044e+09 4.374656658719802138e+00
2.688143971909401006e-02 9.548159797274042130e+09 4.362075874726851765e+00
2.759506197193931087e-02 1.032895118409559631e+10 4.327978262552703015e+00
2.832762877258703307e-02 1.117359101948510551e+10 4.304666484526483927e+00
2.907964304242169340e-02 1.208730044759620667e+10 4.281334843334574813e+00
2.985162105389441850e-02 1.307572756651621819e+10 4.257978259452783298e+00
3.064409278495401970e-02 1.414498234200457764e+10 4.234614017193344182e+00
3.145760228288712462e-02 1.530167437626789093e+10 4.211261404416974052e+00
3.229270803781735671e-02 1.655295376523969078e+10 4.187933446455302189e+00
3.314998336611959390e-02 1.790655529692380142e+10 4.164644565812102073e+00
3.403001680401284562e-02 1.937084626401398468e+10 4.141404508723010913e+00
3.493341251160188288e-02 2.095487818634362411e+10 4.118219183614161061e+00
3.586079068764490979e-02 2.266844276288782883e+10 4.095087148033984548e+00
3.681278799533202473e-02 2.452213239918542862e+10 4.071994828132109667e+00
3.779005799936701465e-02 2.652740568433175659e+10 4.049637536989523667e+00
3.879327161465220830e-02 2.869665822228792953e+10 4.026492377224461627e+00
3.982311756688459298e-02 3.104329925535078812e+10 4.003011280822089013e+00
4.088030286537950447e-02 3.358183455343218613e+10 3.968348991695781702e+00
4.196555328844628341e-02 3.632795608152733612e+10 3.954198615067746836e+00
4.307961388164915223e-02 3.929863899965222931e+10 3.927453097070928489e+00
4.422324946929555994e-02 4.251224659485581970e+10 3.905707778853932943e+00
4.539724517950310262e-02 4.598864379394486237e+10 3.885491798026929455e+00
4.660240698320503028e-02 4.974931995859899902e+10 3.861373263497692943e+00
4.783956224746515468e-02 5.381752172193706512e+10 3.838979640405999483e+00
4.910956030348146567e-02 5.821839668766260529e+10 3.816503183439773128e+00
5.041327302966852608e-02 6.297914888006578827e+10 3.793972383231375201e+00
5.175159545021891516e-02 6.812920690579621124e+10 3.771788808505347479e+00
5.312544634955491951e-02 7.370040586690034485e+10 3.749151315500397263e+00
5.453576890309187047e-02 7.972718414961808777e+10 3.726620671904874893e+00
5.598353132474637173e-02 8.624679630538972473e+10 3.704063384908164558e+00
5.746972753163418629e-02 9.329954333999916077e+10 3.681542878753652381e+00
5.899537782641360584e-02 1.009290218343844757e+11 3.659094324262532005e+00
6.056152959774305927e-02 1.091823934370581818e+11 3.636633590712184727e+00
6.216925803933395778e-02 1.181106763940061188e+11 3.614212651349901329e+00
6.381966688809209698e-02 1.277690609181568756e+11 3.591808221295181180e+00
6.551388918185441224e-02 1.382172503478789062e+11 3.569444976958714655e+00
6.725308803724175388e-02 1.495198302033807068e+11 3.547141163532606001e+00
6.903845744816101970e-02 1.617466674223339844e+11 3.524891621862465296e+00
7.087122310550511561e-02 1.749733422425966492e+11 3.502676177193387197e+00
7.275264323861385662e-02 1.892816154017244873e+11 3.480489035533598674e+00
7.468400947907283260e-02 2.047599335412610168e+11 3.458331123763083159e+00
7.666664774744352817e-02 2.215039759399664307e+11 3.436207847620618150e+00
7.870191916353390382e-02 2.396172459556225891e+11 3.414292875215009460e+00
8.079122098083339754e-02 2.592117108314059143e+11 3.391942129185330668e+00
8.293598754575486065e-02 2.804084938218018799e+11 3.369998553561169174e+00
8.513769128234130457e-02 3.033386229164342651e+11 3.348109758401755620e+00
8.739784370311350081e-02 3.281438407900482178e+11 3.326240918410328540e+00
8.971799644675304553e-02 3.549774809853619995e+11 3.304439096867082704e+00
9.209974234333248577e-02 3.840054157449077148e+11 3.282641000464689096e+00
9.454471650782399206e-02 4.154070813508871460e+11 3.260890051837352033e+00
9.705459746263796206e-02 4.493765873111931152e+11 3.239195918539586216e+00
9.963110828996118995e-02 4.861239162480234985e+11 3.217543645186434986e+00
1.022760178146863291e-01 5.258762219062074585e+11 3.195943125143723584e+00
1.049911418187448320e-01 5.688792333048918457e+11 3.174374396974993129e+00
1.077783442876763670e-01 6.153987737123450928e+11 3.152855070701971574e+00
1.106395386902915001e-01 6.657224038334417725e+11 3.131387442183625414e+00
1.135766892923052024e-01 7.201611993671844482e+11 3.109963045637638146e+00
1.165918125048433646e-01 7.790516739222408447e+11 3.088584959946290009e+00
1.196869782687486339e-01 8.427578591770225830e+11 3.067263263613718927e+00
1.228643114756350352e-01 9.116735551428009033e+11 3.045981613845342828e+00
1.261259934266672489e-01 9.862247644398750000e+11 3.024748381667338837e+00
1.294742633300667300e-01 1.066872325634296387e+12 3.003561700574875815e+00
1.329114198383716250e-01 1.154114761913104248e+12 2.982425126586000896e+00
1.364398226265063352e-01 1.248491362707178955e+12 2.961337608177340375e+00
1.400618940117446809e-01 1.350585517310788330e+12 2.940299669214601064e+00
1.437801206166778589e-01 1.461028321104592041e+12 2.919310205038344375e+00
1.475970550763289202e-01 1.580502476673972412e+12 2.898373643076332495e+00
1.515153177905870785e-01 1.709746513937521484e+12 2.877484292043414271e+00
1.555375987231625845e-01 1.849559355372340576e+12 2.856647678480173536e+00
1.596666592482999802e-01 2.000805254556206055e+12 2.835862473212751311e+00
1.639053340465148889e-01 2.164419138554129150e+12 2.815127502182542596e+00
1.682565330506572698e-01 2.341412387173331543e+12 2.794442280390082356e+00
1.727232434436375419e-01 2.532879084811148926e+12 2.773860709136045877e+00
1.773085317091855628e-01 2.740002783541626953e+12 2.753229646932667141e+00
1.820155457370512542e-01 2.964063819246870605e+12 2.732701807558110652e+00
1.868475169840927430e-01 3.206447226017889160e+12 2.712227354091147014e+00
1.918077626927342239e-01 3.468651297747755859e+12 2.691805835853412265e+00
1.968996881683173217e-01 3.752296849840639160e+12 2.671438346937883068e+00
2.021267891169100384e-01 4.059137238288025391e+12 2.651123628904796803e+00
2.074926540451765278e-01 4.391069198045000000e+12 2.630861994029791262e+00
2.130009667239573801e-01 4.750144567704165039e+12 2.610654948124732311e+00
2.186555087172499801e-01 5.138582972943209961e+12 2.590500838222378643e+00
2.244601619783253010e-01 5.558785547148913086e+12 2.570402922976325222e+00
2.304189115147654010e-01 6.013349774031789062e+12 2.550354205900982496e+00
2.365358481242482158e-01 6.505085543980874023e+12 2.530367174214830595e+00
2.428151712029597287e-01 7.037032523411165039e+12 2.510436545788462315e+00
2.492611916285619178e-01 7.612478944472452148e+12 2.490567806717868926e+00
2.558783347196937896e-01 8.234981931268036133e+12 2.470748996331366687e+00
2.626711432740388430e-01 8.908389488230054688e+12 2.450986223614534776e+00
2.696442806870444908e-01 9.636864286572611328e+12 2.431279724565544420e+00
2.768025341534338657e-01 1.042490939585874023e+13 2.411630653742018904e+00
2.841508179537078904e-01 1.127739611974091016e+13 2.392039475495288947e+00
2.916941768278953906e-01 1.219959410794200977e+13 2.372505786579741205e+00
2.994377894388643435e-01 1.319720393061376367e+13 2.353032651278395448e+00
3.073869719275759693e-01 1.427639231643158594e+13 2.333611640278698829e+00
3.155471815627185483e-01 1.544383027224981836e+13 2.314255624353973140e+00
3.239240204872284035e-01 1.670673431995430273e+13 2.294958173708787630e+00
3.325232395642709893e-01 1.807291110541830078e+13 2.275725279080934360e+00
3.413507423253200890e-01 1.955080565531169531e+13 2.256546356798179165e+00
3.504125890230467277e-01 2.114955358006339453e+13 2.237427329698156608e+00
3.597150007918018533e-01 2.287903754566994531e+13 2.218369878757697755e+00
3.692643639185455573e-01 2.474994836343050391e+13 2.199373238644895867e+00
3.790672342271571016e-01 2.677385107523490234e+13 2.180438299328445684e+00
3.891303415791372844e-01 2.896325644291162891e+13 2.161565406567082182e+00
3.994605944937875130e-01 3.133169828354626562e+13 2.142747876261250628e+00
4.100650848910446511e-01 3.389381712882038672e+13 2.124005859079539871e+00
4.209510929602216511e-01 3.666545072551027344e+13 2.105316221405100663e+00
4.321260921579985759e-01 3.966373193657480469e+13 2.086685577963116600e+00
4.435977543390977051e-01 4.290719464800934375e+13 2.068131206262940225e+00
4.553739550231605260e-01 4.641588833612783594e+13 2.049618841799136781e+00
4.674627788014449337e-01 5.021150200347203906e+13 2.031185481874727028e+00
4.798725248870557847e-01 5.431749824945830469e+13 2.012816148690148577e+00
4.926117128125160338e-01 5.875925830451947656e+13 1.994526866085293060e+00
5.056890882785908259e-01 6.356423892427091406e+13 1.976282504282393937e+00
5.191136291583833273e-01 6.876214211354386719e+13 1.958114324073326307e+00
5.328945516608183386e-01 7.438509872943375000e+13 1.940005798133749293e+00
5.470413166577489106e-01 8.046786709830771875e+13 1.921985360350832339e+00
5.615636361790310449e-01 8.704804787452373438e+13 1.903987131046381176e+00
5.764714800800193606e-01 9.416631646900862500e+13 1.886078340688764898e+00
5.917750828860687262e-01 1.018666744844564375e+14 1.868244499488534327e+00
6.074849508187337710e-01 1.101967217113917031e+14 1.850464968565819879e+00
6.236118690084972993e-01 1.192079503664454531e+14 1.832765249188705869e+00
6.401669088989693224e-01 1.289560633916743594e+14 1.815123726506626012e+00
6.571614358476502993e-01 1.395013187824961406e+14 1.797556002709815415e+00
6.746071169284725277e-01 1.509089020727045625e+14 1.780056815586654073e+00
6.925159289414699604e-01 1.632493292790765000e+14 1.762627339777579127e+00
7.109001666350868165e-01 1.765988827963821562e+14 1.745270939000769905e+00
7.297724511467639230e-01 1.910400829372819062e+14 1.727979983182814649e+00
7.491457386675914876e-01 2.066621980319302188e+14 1.710765547828232425e+00
7.690333293369884249e-01 2.235617962404777188e+14 1.693618812481548774e+00
7.894488763735104664e-01 2.418433424895004062e+14 1.676547675118585934e+00
8.104063954480450471e-01 2.616198442223107812e+14 1.659546718743096561e+00
8.319202743058458083e-01 2.830135499548741875e+14 1.642617875158902674e+00
8.540052826440018841e-01 3.061567049554483125e+14 1.625760764173589168e+00
8.766765822511179973e-01 3.311923687191750625e+14 1.608979106301670736e+00
8.999497374161804508e-01 3.582752992908630625e+14 1.592270802953602793e+00
9.238407256137474155e-01 3.875729099023957500e+14 1.575638288737170933e+00
9.483659484727912092e-01 4.192663038382155625e+14 1.559082116602833246e+00
9.735422430367397517e-01 4.535513939259259375e+14 1.542601423775933789e+00
9.993868933224330231e-01 4.906401135721311875e+14 1.526196359091900989e+00
1.025917642185941947e+00 5.307617268295516875e+14 1.509867666799413977e+00
1.053152703503377863e+00 5.741642455935725000e+14 1.493616176358328218e+00
1.081110774675077435e+00 6.211159626886651250e+14 1.477441760461058573e+00
1.109811049461735033e+00 6.719071103214426250e+14 1.461345355519238609e+00
1.139273231161287203e+00 7.268516541520696250e+14 1.445328360274526602e+00
1.169517546135613539e+00 7.862892340741136250e+14 1.429391270656332980e+00
1.200564757696332308e+00 8.505872636997670000e+14 1.413534721166775698e+00
1.232436180359211209e+00 9.201432015283853750e+14 1.397759002902628778e+00
1.265153694477001212e+00 9.953870078376253750e+14 1.382064276728444563e+00
1.298739761260729209e+00 1.076783802484442625e+15 1.366450098009735825e+00
1.333217438199749250e+00 1.164836740045129500e+15 1.350917900950407091e+00
1.368610394891162541e+00 1.260090120067129250e+15 1.335468227580442369e+00
1.404942929289459963e+00 1.363132751658638500e+15 1.320102021378552815e+00
1.442239984387535312e+00 1.474601593214192750e+15 1.304820161031606141e+00
1.480527165340537854e+00 1.595185689775256250e+15 1.289623745062283389e+00
1.519830757044316361e+00 1.725630432364623000e+15 1.274512776135070302e+00
1.560177742180502092e+00 1.866742165623647750e+15 1.259488001041981331e+00
1.601595819740651683e+00 2.019393172234539750e+15 1.244549462943114637e+00
1.644113424042147775e+00 2.184527064938886750e+15 1.229696235759694556e+00
1.687759744248903626e+00 2.363164619483151000e+15 1.214932070880704096e+00
1.732564744410296731e+00 2.556410084547594500e+15 1.200255134662048029e+00
1.778559184032078688e+00 2.765458007663462500e+15 1.185666982695114502e+00
1.825774639193364690e+00 2.991600619312759500e+15 1.171168844713914803e+00
1.874243524224233903e+00 3.236235820855610000e+15 1.156761090599202069e+00
1.923999113958795526e+00 3.500875825662484000e+15 1.142444580185925096e+00
1.975075566579017616e+00 3.787156506866574000e+15 1.128219464150809426e+00
2.027507947064974392e+00 4.096847509519345500e+15 1.114085238491997254e+00
2.081332251267643763e+00 4.431863189657756500e+15 1.100043164889662028e+00
2.136585430620765003e+00 4.794274447902958000e+15 1.086092783561546593e+00
2.193305417508708999e+00 5.186321530739808000e+15 1.072235430646210297e+00
2.251531151307802237e+00 5.610427878608520000e+15 1.058469613825038236e+00
2.311302605118975784e+00 6.069215106410445000e+15 1.044803121433550697e+00
2.372660813210065278e+00 6.565519209029837000e+15 1.031229174515014613e+00
2.435647899186640153e+00 7.102408092046372000e+15 1.017750341977008421e+00
2.500307104910689304e+00 7.683200536004509000e+15 1.004366624728650903e+00
2.566682820186986014e+00 8.311486711467127000e+15 9.910776835667366447e-01
2.634820613237560671e+00 8.991150371667696000e+15 9.778837488144038748e-01
2.704767261985183247e+00 9.726392859944854000e+15 9.647850287304993167e-01
2.776570786167301463e+00 1.052175908036105600e+16 9.517821953057687967e-01
2.850280480302533892e+00 1.138216559204329800e+16 9.388755288060129933e-01
2.925946947532328313e+00 1.231293100091103800e+16 9.260654519944385710e-01
3.003622134360984575e+00 1.331980883665739200e+16 9.133515382249147718e-01
3.083359366317952599e+00 1.440902311821357800e+16 9.007351660953665240e-01
3.165213384566856192e+00 1.558730682754425600e+16 8.882141411466408787e-01
3.249240383486349693e+00 1.686194352959926600e+16 8.757886263624827805e-01
3.335498049248663666e+00 1.824081239569647600e+16 8.634583766495976809e-01
3.424045599422297137e+00 1.973243690864755600e+16 8.512238075140333704e-01
3.514943823626011099e+00 2.134603755069700400e+16 8.390843777629088951e-01
3.608255125262099572e+00 2.309158879996624000e+16 8.270406912573418090e-01
3.704043564357536233e+00 2.497988078772557200e+16 8.150928315179568617e-01
3.802374901542444174e+00 2.702258599762938000e+16 8.032404806247303020e-01
3.903316643196029112e+00 2.923233141921500800e+16 7.914836198436580039e-01
4.006938087791034775e+00 3.162277660168381200e+16 7.798211634340080911e-01
