#  R_hMpc M_hMsun sigma
9.313431352297766100e-03 9.771468567863317728e+08 3.545826458107736556e+00
9.560675247446200065e-03 1.057052081000983596e+09 3.530665883046458564e+00
9.814482732465641332e-03 1.143491476422812700e+09 3.516158953604499704e+00
1.007502805114061928e-02 1.236999368482779264e+09 3.502309321613865212e+00
1.034249007290977650e-02 1.338153776549012899e+09 3.489106321938669097e+00
1.061705241566322268e-02 1.447579986955597162e+09 3.476532249101118133e+00
1.089890357179980167e-02 1.565954418212277651e+09 3.464572405249505938e+00
1.118823703763075980e-02 1.694008802287874937e+09 3.453209769915868144e+00
1.148525144621878255e-02 1.832534707814077616e+09 3.442414571245517418e+00
1.179015070374343777e-02 1.982388433169754028e+09 3.432131134806594819e+00
1.210314412948672834e-02 2.144496299692423820e+09 3.422270577181642626e+00
1.242444659953488920e-02 2.319860377736925125e+09 3.412719029357519140e+00
1.275427869429499907e-02 2.509564680976880550e+09 3.403353432677560519e+00
1.309286684992769755e-02 2.714781867239069462e+09 3.394055432354633695e+00
1.344044351380007003e-02 2.936780487291990280e+09 3.384714257996391140e+00
1.379724730406526809e-02 3.176932826396944046e+09 3.375216930920641456e+00
1.416352317347851011e-02 3.436723387094259739e+09 3.365438066178637833e+00
1.453952257756195229e-02 3.717758065661064148e+09 3.355243698807676367e+00
1.492550364723379576e-02 4.021774078964834213e+09 3.344510172693509809e+00
1.532173136602015678e-02 4.350650703075632095e+09 3.333143158083498481e+00
1.572847775197147926e-02 4.706420890017876625e+09 3.321080239883015928e+00
1.614602204440819186e-02 5.091283834470499992e+09 3.308277894854124046e+00
1.657465089562394286e-02 5.507618568096701622e+09 3.294702283680218002e+00
1.701465856767797255e-02 5.957998665536628723e+09 3.280338794248919498e+00
1.746634713441182901e-02 6.445208152968280792e+09 3.265209236320019581e+00
1.793002668882883940e-02 6.972258717575139046e+09 3.249371496798123093e+00
1.840601555597905573e-02 7.542408324301281929e+09 3.232898032331683158e+00
1.889464051149561744e-02 8.159181354973323822e+09 3.215859664821074215e+00
1.939623700593257061e-02 8.826390394279212952e+09 3.198332062846006352e+00
1.991114939505819054e-02 9.548159797274045944e+09 3.180403018200745890e+00
2.043973117626196948e-02 1.032895118409559822e+10 3.162154615719673600e+00
2.098234523123745573e-02 1.117359101948511314e+10 3.098366833656511776e+00
2.153936407510755394e-02 1.208730044759621429e+10 3.083423839275276634e+00
2.211117011216349668e-02 1.307572756651622200e+10 3.073572705525074777e+00
2.269815589839280223e-02 1.414498234200458336e+10 3.057616650231517852e+00
2.330072441097657751e-02 1.530167437626790428e+10 3.041640953262682245e+00
2.391928932494127510e-02 1.655295376523969269e+10 3.025655569789863275e+00
2.455427529715462423e-02 1.790655529692380905e+10 3.009677169720211154e+00
2.520611825786081214e-02 1.937084626401398849e+10 2.993723672645723255e+00
2.587526570995516556e-02 2.095487818634363174e+10 2.977804676106611481e+00
2.656217703620356724e-02 2.266844276288784409e+10 2.968579944421524619e+00
2.726732381461764027e-02 2.452213239918543625e+10 2.946080720176184720e+00
2.799119014220232890e-02 2.652740568433176804e+10 2.930251875235940773e+00
2.873427296729787195e-02 2.869665822228793716e+10 2.914416300942800131e+00
2.949708243074449995e-02 3.104329925535079575e+10 2.898563405203462118e+00
3.028014221610412018e-02 3.358183455343218994e+10 2.882698549456071735e+00
3.108398990917928331e-02 3.632795608152734375e+10 2.866836478757561313e+00
3.190917736707624131e-02 3.929863899965222931e+10 2.850987151873107805e+00
3.275627109706565065e-02 4.251224659485584259e+10 2.835159813308939736e+00
3.362585264550094211e-02 4.598864379394487762e+10 2.819363306320103124e+00
3.451851899706106369e-02 4.974931995859902191e+10 2.803602286006810385e+00
3.543488298459216562e-02 5.381752172193707275e+10 2.787878855074525042e+00
3.637557370982935634e-02 5.821839668766263580e+10 2.772187715728885671e+00
3.734123697528722585e-02 6.297914888006582642e+10 2.757001743494961854e+00
3.833253572761583655e-02 6.812920690579625702e+10 2.741285059231791443e+00
3.935015051272661157e-02 7.370040586690037537e+10 2.725619880269376960e+00
4.039477994300032238e-02 7.972718414961813354e+10 2.709646012492369138e+00
4.146714117689800916e-02 8.624679630538973999e+10 2.687526925664514899e+00
4.256797041130441078e-02 9.329954333999919128e+10 2.673504563368064524e+00
4.369802338694137034e-02 1.009290218343845367e+11 2.658892936051856726e+00
4.485807590719852189e-02 1.091823934370582428e+11 2.643993032210912197e+00
4.604892437073756367e-02 1.181106763940061798e+11 2.628927450235131857e+00
4.727138631823539494e-02 1.277690609181569214e+11 2.613755973519499953e+00
4.852630099364164951e-02 1.382172503478789368e+11 2.598516517328472109e+00
4.981452992033615773e-02 1.495198302033807983e+11 2.583231757206091217e+00
5.113695749258148626e-02 1.617466674223340759e+11 2.567920093259639103e+00
5.249449158267672361e-02 1.749733422425967712e+11 2.552827306260618379e+00
5.388806416422969175e-02 1.892816154017245789e+11 2.537519291520486053e+00
5.531863195197490174e-02 2.047599335412611084e+11 2.522179949106990726e+00
5.678717705857675574e-02 2.215039759399664307e+11 2.506883963527219539e+00
5.829470766886927363e-02 2.396172459556227112e+11 2.491617217843173027e+00
5.984225873199434942e-02 2.592117108314059753e+11 2.476368571329525814e+00
6.143089267191475383e-02 2.804084938218020020e+11 2.461129828105163675e+00
6.306170011678877141e-02 3.033386229164344482e+11 2.445909862668137702e+00
6.473580064770759201e-02 3.281438407900483398e+11 2.430709252384596120e+00
6.645434356730975378e-02 3.549774809853623047e+11 2.415545132683785123e+00
6.821850868879969498e-02 3.840054157449080200e+11 2.400421576987580519e+00
7.002950714591241188e-02 4.154070813508872681e+11 2.385327179560260191e+00
7.188858222438057610e-02 4.493765873111931152e+11 2.370252366739428407e+00
7.379701021547431516e-02 4.861239162480236816e+11 2.355197333013638872e+00
7.575610129219993716e-02 5.258762219062078247e+11 2.340162426638284110e+00
7.776720040875943762e-02 5.688792333048922119e+11 2.325093265597231618e+00
7.983168822388755914e-02 6.153987737123452148e+11 2.310120656239003978e+00
8.195098204870113201e-02 6.657224038334421387e+11 2.295151124654305264e+00
8.412653681971066222e-02 7.201611993671848145e+11 2.280247775926135922e+00
8.635984609766246545e-02 7.790516739222408447e+11 2.265410151955093987e+00
8.865244309289753433e-02 8.427578591770230713e+11 2.250598008906889991e+00
9.100590171793007666e-02 9.116735551428011475e+11 2.235784636623919575e+00
9.342183766796914590e-02 9.862247644398753662e+11 2.220999072964856325e+00
9.590190953012500685e-02 1.066872325634296753e+12 2.206249388306091852e+00
9.844781992206148857e-02 1.154114761913104980e+12 2.191539502889171320e+00
1.010613166608759494e-01 1.248491362707179199e+12 2.176850769231258198e+00
1.037441939630101700e-01 1.350585517310789307e+12 2.162197077899165265e+00
1.064982936760146687e-01 1.461028321104593018e+12 2.147567501859383388e+00
1.093255065430128320e-01 1.580502476673973633e+12 2.132981065990933178e+00
1.122277735007332494e-01 1.709746513937521484e+12 2.118414748073435661e+00
1.152070870120002199e-01 1.849559355372341553e+12 2.103881837320529247e+00
1.182654924335986291e-01 2.000805254556207031e+12 2.089389224268896061e+00
1.214050894204511399e-01 2.164419138554130127e+12 2.074923355110608547e+00
1.246280333670719970e-01 2.341412387173332520e+12 2.060489799501283859e+00
1.279365368872877051e-01 2.532879084811148926e+12 2.046087817726259139e+00
1.313328713332394537e-01 2.740002783541628418e+12 2.031719140395745082e+00
1.348193683547102562e-01 2.964063819246871582e+12 2.017386705118625834e+00
1.383984214998485174e-01 3.206447226017888672e+12 2.003085894786219789e+00
1.420724878583853046e-01 3.468651297747758301e+12 1.988817013301487080e+00
1.458440897484738763e-01 3.752296849840640137e+12 1.974585195794668069e+00
1.497158164483110565e-01 4.059137238288025391e+12 1.960386071476399206e+00
1.536903259737263938e-01 4.391069198045000488e+12 1.946221594237926622e+00
1.577703469029623773e-01 4.750144567704166992e+12 1.932090630622271599e+00
1.619586802498964306e-01 5.138582972943212891e+12 1.917995212329215216e+00
1.662582013869911557e-01 5.558785547148915039e+12 1.903933874386811054e+00
1.706718620192941849e-01 6.013349774031789062e+12 1.889907463646263164e+00
1.752026922108408657e-01 6.505085543980875977e+12 1.875916199832689646e+00
1.798538024648520806e-01 7.037032523411170898e+12 1.861960391520402602e+00
1.846283858591557248e-01 7.612478944472452148e+12 1.848040802782928038e+00
1.895297202382968393e-01 8.234981931268042969e+12 1.834157839094052056e+00
1.945611704638411932e-01 8.908389488230054688e+12 1.820310604769414642e+00
1.997261907244191337e-01 9.636864286572611328e+12 1.806499958926921945e+00
2.050283269070929393e-01 1.042490939585874805e+13 1.792724924195400860e+00
2.104712190316771481e-01 1.127739611974091992e+13 1.778986705871754115e+00
2.160586037496838585e-01 1.219959410794201367e+13 1.765284696381366425e+00
2.217943169096059375e-01 1.319720393061376758e+13 1.751620131619475496e+00
2.276822961903024467e-01 1.427639231643159375e+13 1.737993176176240606e+00
2.337265838042916488e-01 1.544383027224982227e+13 1.724399956336750028e+00
2.399313292728083857e-01 1.670673431995431055e+13 1.710848823982563438e+00
2.463007922745318601e-01 1.807291110541830859e+13 1.697339846896809057e+00
2.528393455699377568e-01 1.955080565531169922e+13 1.683864776095672200e+00
2.595514780032831537e-01 2.114955358006340234e+13 1.670427728263104816e+00
2.664417975842863218e-01 2.287903754566994141e+13 1.657028856293305541e+00
2.735150346516148634e-01 2.474994836343050000e+13 1.643668543022414941e+00
2.807760451203549223e-01 2.677385107523491797e+13 1.630347375179959091e+00
2.882298138156924039e-01 2.896325644291163672e+13 1.617066493257088622e+00
2.958814578950917373e-01 3.133169828354626562e+13 1.603823719885606236e+00
3.037362303613249659e-01 3.389381712882040625e+13 1.590621950244138771e+00
3.117995236687601257e-01 3.666545072551029688e+13 1.577456395619304175e+00
3.200768734253858216e-01 3.966373193657482031e+13 1.564334498409938989e+00
3.285739621931150212e-01 4.290719464800935156e+13 1.551256391887534170e+00
3.372966233889739818e-01 4.641588833612787500e+13 1.538214618188414651e+00
3.462508452898560019e-01 5.021150200347205469e+13 1.525213429009548705e+00
3.554427751435916827e-01 5.431749824945832031e+13 1.512253388274721555e+00
3.648787233891535031e-01 5.875925830451950781e+13 1.499335317215048091e+00
3.745651679888946095e-01 6.356423892427096094e+13 1.486458675625489834e+00
3.845087588757974961e-01 6.876214211354386719e+13 1.473625063862046503e+00
3.947163225187819702e-01 7.438509872943375000e+13 1.460831365685190342e+00
4.051948666092083373e-01 8.046786709830773438e+13 1.448080529611961431e+00
4.159515848717956765e-01 8.704804787452378125e+13 1.435372619959679907e+00
4.269938620032524002e-01 9.416631646900862500e+13 1.422700918504143264e+00
4.383292787420159931e-01 1.018666744844565000e+14 1.410082146030312789e+00
4.499656170725757631e-01 1.101967217113917031e+14 1.397501547264910160e+00
4.619108655679597941e-01 1.192079503664455156e+14 1.384954773053556298e+00
4.741732248740425648e-01 1.289560633916743750e+14 1.372477344281261447e+00
4.867611133394500467e-01 1.395013187824961875e+14 1.360021990081293319e+00
4.996831727949209712e-01 1.509089020727045938e+14 1.347617081126412319e+00
5.129482744860898169e-01 1.632493292790765938e+14 1.335252423401041666e+00
5.265655251637704204e-01 1.765988827963822188e+14 1.322939571807718817e+00
5.405442733359204777e-01 1.910400829372820312e+14 1.310667403872201930e+00
5.548941156855702328e-01 2.066621980319302500e+14 1.298440329460212039e+00
5.696249036591347625e-01 2.235617962404778438e+14 1.286258790461460855e+00
5.847467502296251896e-01 2.418433424895005312e+14 1.274123096015408851e+00
6.002700368393985020e-01 2.616198442223109688e+14 1.262037749837785938e+00
6.162054205272217144e-01 2.830135499548743750e+14 1.249990289034274449e+00
6.325638412445384606e-01 3.061567049554483125e+14 1.237996894864860087e+00
6.493565293659553372e-01 3.311923687191751250e+14 1.226043101725219575e+00
6.665950133991144222e-01 3.582752992908631875e+14 1.214139144147673433e+00
6.842911278992406254e-01 3.875729099023959375e+14 1.202282202934517485e+00
7.024570215937906426e-01 4.192663038382157500e+14 1.190473131438280374e+00
7.211051657227935952e-01 4.535513939259260000e+14 1.178711450024635399e+00
7.402483626005990081e-01 4.906401135721315000e+14 1.167000066010288162e+00
7.598997544049177488e-01 5.307617268295516875e+14 1.155334433882625023e+00
7.800728321991794445e-01 5.741642455935727500e+14 1.143720300303822768e+00
8.007814451944116341e-01 6.211159626886653750e+14 1.132153975472804497e+00
8.220398102569962395e-01 6.719071103214431250e+14 1.120635985276861923e+00
8.438625216688202535e-01 7.268516541520701250e+14 1.109166751763899450e+00
8.662645611465369377e-01 7.862892340741140000e+14 1.097748110017902956e+00
8.892613081268093689e-01 8.505872636997675000e+14 1.086380123475090054e+00
9.128685503245874688e-01 9.201432015283858750e+14 1.075062674281868080e+00
9.371024945716851517e-01 9.953870078376256250e+14 1.063796556878277677e+00
9.619797779430889761e-01 1.076783802484443500e+15 1.052581951535537685e+00
9.875174791786281991e-01 1.164836740045130250e+15 1.041419032891311991e+00
1.013733130407866057e+00 1.260090120067129500e+15 1.030307434538647149e+00
1.040644729186250839e+00 1.363132751658639250e+15 1.019248442538410071e+00
1.068270750850782491e+00 1.474601593214193250e+15 1.008241120032664639e+00
1.096630161203694831e+00 1.595185689775257750e+15 9.972871927461640640e-01
1.125742429532850863e+00 1.725630432364623250e+15 9.863859601140883004e-01
1.155627541977783057e+00 1.866742165623648250e+15 9.755392438551165890e-01
1.186306015250569557e+00 2.019393172234541000e+15 9.647485665213693107e-01
1.217798910720961025e+00 2.184527064938888250e+15 9.540096618297237985e-01
1.250127848875414616e+00 2.363164619483152500e+15 9.433273506533639274e-01
1.283315024159981999e+00 2.556410084547596000e+15 9.326997191753888528e-01
1.317383220217233530e+00 2.765458007663464000e+15 9.221273171077205566e-01
1.352355825527665090e+00 2.991600619312760000e+15 9.116108316855426885e-01
1.388256849466351195e+00 3.236235820855612000e+15 9.011505798573169468e-01
1.425110938785844938e+00 3.500875825662486000e+15 8.907474672931769977e-01
1.462943394536661001e+00 3.787156506866575500e+15 8.804019561229501356e-01
1.501780189436930923e+00 4.096847509519348500e+15 8.701145294102518024e-01
1.541647985703183954e+00 4.431863189657757500e+15 8.598854171656059586e-01
1.582574153354483482e+00 4.794274447902960000e+15 8.497148244477294998e-01
1.624586789002469445e+00 5.186321530739811000e+15 8.396028400869615105e-01
1.667714735140233273e+00 5.610427878608522000e+15 8.295498867887473038e-01
1.711987599943257665e+00 6.069215106410448000e+15 8.195561383599299088e-01
1.757435777595995452e+00 6.565519209029837000e+15 8.096227384836645058e-01
1.804090469158074805e+00 7.102408092046373000e+15 7.997499929995339762e-01
1.851983703984439789e+00 7.683200536004512000e+15 7.899384663384959593e-01
1.901148361714116275e+00 8.311486711467128000e+15 7.801889093592425661e-01
1.951618194842729581e+00 8.991150371667699000e+15 7.705010257255732187e-01
2.003427851894257206e+00 9.726392859944860000e+15 7.608753564129446811e-01
2.056612901207903743e+00 1.052175908036106200e+16 7.513114690338777990e-01
2.111209855356463994e+00 1.138216559204330800e+16 7.418102182498960140e-01
2.167256196212923314e+00 1.231293100091104200e+16 7.323717195240672106e-01
2.224790400682480573e+00 1.331980883665740000e+16 7.229966907450239288e-01
2.283851967117699111e+00 1.440902311821358400e+16 7.136857018213222936e-01
2.344481442434903862e+00 1.558730682754425800e+16 7.044383604950839040e-01
2.406720449950414231e+00 1.686194352959927200e+16 6.952569635356586897e-01
2.470611717955769393e+00 1.824081239569649200e+16 6.861394107434086731e-01
2.536199109051541001e+00 1.973243690864757200e+16 6.770864265451372876e-01
2.603527650259847892e+00 2.134603755069701200e+16 6.680977842356936591e-01
2.672643563936293987e+00 2.309158879996624800e+16 6.591729898233069651e-01
2.743594299502511991e+00 2.497988078772558000e+16 6.503146103798637112e-01
2.816428566021126123e+00 2.702258599762939600e+16 6.415205917560387050e-01
2.891196365635455123e+00 2.923233141921501200e+16 6.327922167870483339e-01
2.967949027896969127e+00 3.162277660168377600e+16 6.241291675555310503e-01
