#  R_hMpc M_hMsun sigma
6.314821246325116877e-02 1.154114761913104248e+12 1.512031244047061573e+00
6.482460963959621458e-02 1.248491362707177979e+12 1.502632315939024910e+00
6.654551017372821453e-02 1.350585517310788574e+12 1.493256330276219179e+00
6.831209549739990228e-02 1.461028321104592285e+12 1.483905274928552620e+00
7.012557840586224056e-02 1.580502476673972412e+12 1.474571770410742833e+00
7.198720389047220947e-02 1.709746513937520264e+12 1.465250294376443607e+00
7.389824999340334488e-02 1.849559355372340088e+12 1.455941070678830718e+00
7.586002868504683472e-02 2.000805254556205811e+12 1.446644389473206838e+00
7.787388676470470561e-02 2.164419138554129639e+12 1.437321946891775726e+00
7.994120678519359147e-02 2.341412387173330566e+12 1.428059434663181859e+00
8.206340800199450614e-02 2.532879084811147949e+12 1.418813624381305205e+00
8.424194734759921088e-02 2.740002783541625488e+12 1.409593232740354196e+00
8.647832043172266892e-02 2.964063819246869141e+12 1.400424180398671448e+00
8.877406256806846807e-02 3.206447226017888184e+12 1.391265089282199385e+00
9.113074982835152327e-02 3.468651297747755859e+12 1.382105501088278565e+00
9.355000012430186862e-02 3.752296849840637207e+12 1.372963329008807243e+00
9.603347431839290294e-02 4.059137238288023438e+12 1.363843604525387221e+00
9.858287736405546564e-02 4.391069198044998047e+12 1.354748262296911143e+00
1.011999594761619353e-01 4.750144567704165039e+12 1.345665726864243350e+00
1.038865173325826952e-01 5.138582972943208984e+12 1.336604999713680630e+00
1.066443953076403744e-01 5.558785547148913086e+12 1.327559161751600714e+00
1.094754867383090219e-01 6.013349774031786133e+12 1.318540226412495020e+00
1.123817352240267520e-01 6.505085543980872070e+12 1.309533575828286889e+00
1.153651359610144006e-01 7.037032523411165039e+12 1.300547567099443746e+00
1.184277371120170258e-01 7.612478944472461914e+12 1.291586507802648276e+00
1.215716412124071000e-01 8.234981931268036133e+12 1.282642035349424559e+00
1.247990066136164394e-01 8.908389488230048828e+12 1.273717548705754155e+00
1.281120489648862881e-01 9.636864286572617188e+12 1.264812654327460262e+00
1.315130427343536024e-01 1.042490939585874023e+13 1.255928271348802028e+00
1.350043227705179927e-01 1.127739611974090820e+13 1.247066095973613953e+00
1.385882859051607019e-01 1.219959410794200781e+13 1.238223621858757229e+00
1.422673925988159616e-01 1.319720393061375781e+13 1.229401423084198752e+00
1.460441686299256414e-01 1.427639231643158398e+13 1.220601495945546011e+00
1.499212068288350574e-01 1.544383027224981250e+13 1.211822079004825303e+00
1.539011688578214021e-01 1.670673431995430273e+13 1.203064061185491473e+00
1.579867870383772077e-01 1.807291110541832422e+13 1.194326769335704475e+00
1.621808662270017576e-01 1.955080565531169141e+13 1.185611431495660284e+00
1.664862857407902186e-01 2.114955358006340234e+13 1.176917176055213732e+00
1.709060013341407169e-01 2.287903754566997656e+13 1.168244525724585703e+00
1.754430472279371322e-01 2.474994836343049609e+13 1.159593357386087931e+00
1.801005381926013005e-01 2.677385107523490625e+13 1.150964682308329934e+00
1.848816716864433718e-01 2.896325644291161328e+13 1.142358137152161390e+00
1.897897300507790652e-01 3.133169828354625000e+13 1.133774233813322541e+00
1.948280827633213086e-01 3.389381712882037500e+13 1.125212440295195737e+00
2.000001887513922771e-01 3.666545072551025781e+13 1.116673250511926785e+00
2.053095987665439492e-01 3.966373193657478906e+13 1.108156038205737159e+00
2.107599578222190684e-01 4.290719464800939844e+13 1.099661705458773175e+00
2.163550076961229529e-01 4.641588833612782812e+13 1.091189709274442254e+00
2.220985894990277210e-01 5.021150200347202344e+13 1.082740929991546919e+00
2.279946463117691613e-01 5.431749824945837500e+13 1.074312928553481594e+00
2.340472258922484117e-01 5.875925830451946875e+13 1.065910723967063545e+00
2.402604834542971801e-01 6.356423892427091406e+13 1.057534839539233440e+00
2.466386845203127898e-01 6.876214211354392969e+13 1.049179457586149722e+00
2.531862078496219803e-01 7.438509872943370312e+13 1.040847912230265626e+00
2.599075484445854123e-01 8.046786709830781250e+13 1.032539764422382600e+00
2.668073206365033645e-01 8.704804787452371875e+13 1.024255325879499745e+00
2.738902612534450665e-01 9.416631646900857812e+13 1.015994740413998398e+00
2.811612328721727061e-01 1.018666744844562656e+14 1.007758349499515926e+00
2.886252271563958249e-01 1.101967217113918125e+14 9.995462498513080218e-01
2.962873682836449363e-01 1.192079503664456250e+14 9.913589935010598264e-01
3.041529164631195381e-01 1.289560633916741719e+14 9.831941317105007405e-01
3.122272715469252558e-01 1.395013187824963125e+14 9.750563182907007187e-01
3.205159767371758006e-01 1.509089020727047188e+14 9.669431735975498876e-01
3.290247223915100938e-01 1.632493292790761875e+14 9.588571119453666025e-01
3.377593499296346335e-01 1.765988827963823750e+14 9.507935337845205837e-01
3.467258558435700744e-01 1.910400829372822188e+14 9.427553262305881088e-01
3.559303958143606450e-01 2.066621980319297812e+14 9.347420577043825674e-01
3.653792889380704789e-01 2.235617962404780000e+14 9.267550164035744942e-01
3.750790220639639849e-01 2.418433424895007188e+14 9.187936023662728324e-01
3.850362542478554806e-01 2.616198442223111250e+14 9.108587996966455158e-01
3.952578213236804805e-01 2.830135499548746250e+14 9.029486729129189149e-01
4.057507405964299596e-01 3.061567049554485625e+14 8.950650522260201747e-01
4.165222156596650738e-01 3.311923687191755000e+14 8.872076405389818232e-01
4.275796413409253538e-01 3.582752992908634375e+14 8.793733215373068512e-01
4.389306087784233812e-01 3.875729099023962500e+14 8.715649346128722108e-01
4.505829106325065503e-01 4.192663038382160625e+14 8.637931074235005724e-01
4.625445464354713820e-01 4.535513939259251875e+14 8.560455433008544723e-01
4.748237280833998430e-01 4.906401135721318125e+14 8.483114426062752234e-01
4.874288854737833798e-01 5.307617268295522500e+14 8.406138649059240464e-01
5.003686722928127883e-01 5.741642455935713750e+14 8.329508031496107856e-01
5.136519719563046316e-01 6.211159626886661250e+14 8.253084837847269872e-01
5.272879037083354481e-01 6.719071103214437500e+14 8.176933972519841998e-01
5.412858288817826713e-01 7.268516541520685000e+14 8.101088762636835527e-01
5.556553573250634370e-01 7.862892340741146250e+14 8.025462180455097405e-01
5.704063539994798093e-01 8.505872636997680000e+14 7.950147721003676393e-01
5.855489457517081275e-01 9.201432015283838750e+14 7.875150714090318749e-01
6.010935282660786472e-01 9.953870078376270000e+14 7.800372405904369977e-01
6.170507732014117730e-01 1.076783802484444125e+15 7.725934995450917109e-01
6.334316355173225110e-01 1.164836740045131250e+15 7.651761080848649144e-01
6.502473609950121247e-01 1.260090120067130250e+15 7.577855478677987255e-01
6.675094939577186359e-01 1.363132751658640500e+15 7.504259878513677151e-01
6.852298851961160508e-01 1.474601593214194250e+15 7.430953194697225150e-01
7.034207001041149487e-01 1.595185689775258750e+15 7.357938430653426787e-01
7.220944270306445256e-01 1.725630432364625000e+15 7.285225274853064370e-01
7.412638858531432895e-01 1.866742165623650250e+15 7.212817112339997561e-01
7.609422367786567998e-01 2.019393172234542000e+15 7.140696019262743333e-01
7.811429893785789558e-01 2.184527064938890250e+15 7.068889218864434776e-01
8.018800118632307683e-01 2.363164619483154500e+15 6.997380025857560248e-01
8.231675406026597308e-01 2.556410084547597500e+15 6.926170148558327133e-01
8.450201899001880124e-01 2.765458007663466500e+15 6.855263626379003439e-01
8.674529620254106677e-01 2.991600619312763500e+15 6.784666213594693351e-01
8.904812575135495623e-01 3.236235820855604500e+15 6.714384158317783236e-01
9.141208857382228103e-01 3.500875825662488000e+15 6.644413027278310846e-01
9.383880757648830340e-01 3.787156506866579500e+15 6.574763131934975302e-01
9.632994874923891393e-01 4.096847509519338500e+15 6.505429991837078374e-01
9.888722230903552735e-01 4.431863189657761500e+15 6.436416440973283803e-01
1.015123838740116913e+00 4.794274447902965000e+15 6.367720317683924769e-01
1.042072356687394841e+00 5.186321530739798000e+15 6.299349581372172269e-01
1.069736277614921294e+00 5.610427878608525000e+15 6.231298519587056273e-01
1.098134593343512488e+00 6.069215106410453000e+15 6.163574787887113882e-01
1.127286799870327982e+00 6.565519209029844000e+15 6.096183249899966849e-01
1.157212910753250945e+00 7.102408092046383000e+15 6.029130867765369883e-01
1.187933470850589757e+00 7.683200536004521000e+15 5.962406163986169183e-01
1.219469570425516736e+00 8.311486711467133000e+15 5.896024847862956220e-01
1.251842859624948900e+00 8.991150371667707000e+15 5.829983730545458265e-01
1.285075563342798155e+00 9.726392859944866000e+15 5.764282126161659470e-01
1.319190496477787855e+00 1.052175908036106800e+16 5.698921515492609835e-01
1.354211079596328471e+00 1.138216559204331800e+16 5.633908146705514097e-01
1.390161355011197086e+00 1.231293100091105600e+16 5.569240192200368700e-01
1.427066003287045248e+00 1.331980883665740600e+16 5.504927074788567021e-01
1.464950360184092526e+00 1.440902311821359800e+16 5.440970833136504758e-01
1.503840434051622710e+00 1.558730682754427000e+16 5.377372851825904521e-01
1.543762923683214661e+00 1.686194352959928200e+16 5.314136062217412748e-01
1.584745236645988209e+00 1.824081239569650400e+16 5.251261185613902427e-01
1.626815508096438156e+00 1.973243690864758800e+16 5.188748800714246823e-01
1.670002620095757839e+00 2.134603755069702800e+16 5.126601384019912055e-01
1.714336221437941843e+00 2.309158879996620400e+16 5.064820713360125293e-01
1.759846748004265882e+00 2.497988078772560400e+16 5.003413237338253383e-01
1.806565443658102454e+00 2.702258599762942400e+16 4.942380900178018344e-01
1.854524381694447888e+00 2.923233141921504000e+16 4.881728200386317162e-01
1.903756486858861674e+00 3.162277660168378800e+16 4.821457414358802374e-01
